,Unnamed: 0,index,Unnamed: 0.1,dob,photo_taken,full_path,gender,name,face_score,second_face_score,size,age
1208,58968,194998,194998,1984-04-06 00:00:00,2006,31/nm1401531_rm1163047680_1983-4-6_2006.jpg,0.0,Diora Baird,2.1965561246741734,,"(105, 104)",22
1112,24460,83061,83061,1982-01-29 00:00:00,2003,04/nm0000704_rm823433216_1981-1-28_2003.jpg,1.0,Elijah Wood,2.1565574340932403,,"(178, 178)",21
1804,35088,118677,118677,1983-07-25 00:00:00,2011,93/nm0001593_rm1298578688_1982-7-24_2011.jpg,0.0,Anna Paquin,3.932888407120193,,"(500, 500)",28
1486,56411,185673,185673,1981-06-18 00:00:00,2005,88/nm1102988_rm515742464_1980-6-17_2005.jpg,,Venus Williams,3.858356471437768,,"(73, 73)",24
2994,128111,431975,431975,1950-04-27 00:00:00,2011,61/nm0784061_rm905807104_1949-4-26_2011.jpg,,Dominic Sena,5.181203127521973,,"(130, 130)",61
586,109193,365146,365146,1995-02-24 00:00:00,2013,24/nm0266824_rm60218880_1994-2-23_2013.jpg,0.0,Dakota Fanning,3.5371480298578577,,"(325, 325)",18
983,98231,328090,328090,1994-08-13 00:00:00,2014,54/nm1944254_rm2286737152_1993-8-12_2014.jpg,0.0,Imani Hakim,4.60387858228935,,"(500, 500)",20
1970,119111,400267,400267,1968-10-24 00:00:00,1999,37/nm0571537_rm3115752192_1967-10-24_1999.jpg,0.0,Jacqueline McKenzie,3.640316434092974,,"(183, 182)",31
1465,42103,141651,141651,1987-10-03 00:00:00,2011,41/nm0004741_rm4133586176_1986-10-2_2011.jpg,0.0,Camilla Belle,5.11016124378546,,"(500, 500)",24
2563,30523,103561,103561,1956-02-22 00:00:00,2014,88/nm0001288_rm2403924736_1955-2-21_2014.jpg,1.0,Kelsey Grammer,3.4014774260238125,,"(500, 500)",58
2799,31804,107844,107844,1952-07-08 00:00:00,2012,78/nm0001378_rm3110774528_1951-7-8_2012.jpg,0.0,Anjelica Huston,2.6492360507300994,,"(112, 111)",60
452,70702,232970,232970,1988-02-13 00:00:00,2005,35/nm1715135_rm712088064_1987-2-12_2005.jpg,0.0,Clare-Hope Ashitey,2.6842697977288177,,"(139, 139)",17
2159,37177,126050,126050,1954-10-10 00:00:00,2002,24/nm0001724_rm303929344_1953-10-9_2002.jpg,1.0,Tony Shalhoub,3.014292636908974,,"(145, 145)",48
2929,57798,190417,190417,1949-01-18 00:00:00,2010,70/nm0301370_rm4161441024_1948-1-18_2010.jpg,1.0,M.C. Gainey,3.4508042329607007,,"(161, 161)",61
3127,135100,455667,455667,1952-12-31 00:00:00,2014,89/nm0790689_rm2128738816_1952-0-0_2014.jpg,0.0,Ruth Sheen,3.531348167779424,,"(500, 500)",62
852,69960,230636,230636,1982-09-13 00:00:00,2002,85/nm1617685_rm643341056_1981-9-12_2002.jpg,0.0,Jennifer Hudson,4.045889128748978,,"(210, 210)",20
3199,87429,291659,291659,1944-12-23 00:00:00,2007,27/nm0733427_rm1876007680_1943-12-23_2007.jpg,1.0,Harry Shearer,2.7726635612390944,,"(206, 206)",63
1021,93399,311576,311576,1948-07-10 00:00:00,1969,41/nm0349241_rm68125696_1947-7-10_1969.jpg,1.0,Arlo Guthrie,3.1218086640456857,,"(265, 265)",21
1368,99582,332884,332884,1982-04-20 00:00:00,2005,89/nm0159789_rm252099328_1981-4-19_2005.jpg,1.0,Hayden Christensen,2.752410506684699,,"(198, 199)",23
284,120960,406740,406740,1996-05-12 00:00:00,2011,61/nm2778261_rm2273621760_1995-5-12_2011.jpg,1.0,Kenton Duty,5.207425826864436,,"(501, 501)",15
3245,81347,270458,270458,1940-09-18 00:00:00,2003,09/nm0929609_rm4210202880_1939-9-18_2003.jpg,1.0,Fred Willard,2.676470445958917,,"(119, 119)",63
329,98025,327375,327375,1990-03-12 00:00:00,2006,38/nm0947338_rm2895420160_1989-3-11_2006.jpg,1.0,Anton Yelchin,4.94679477403033,,"(206, 207)",16
1134,79841,265127,265127,1988-01-13 00:00:00,2009,69/nm0729369_rm311535872_1987-1-12_2009.jpg,0.0,Naya Rivera,3.4255011598379626,,"(190, 191)",21
56,95155,317400,317400,2003-10-04 00:00:00,2010,22/nm3543122_rm3695805952_2002-10-3_2010.jpg,1.0,Felix Avitia,3.3601308935966245,,"(500, 500)",7
2215,114687,383984,383984,1956-05-06 00:00:00,2005,77/nm0074477_rm262177024_1955-5-6_2005.jpg,1.0,Tom Bergeron,3.397257739719386,,"(127, 127)",49
1461,108636,363164,363164,1984-10-24 00:00:00,2008,19/nm1169619_rm4197226240_1983-10-24_2008.jpg,0.0,Adrienne Bailon,4.916084375843498,,"(139, 139)",24
196,113199,378854,378854,1993-08-22 00:00:00,2008,09/nm2666409_rm3256457216_1992-8-21_2008.jpg,1.0,RJ Mitte,3.650161378840676,,"(233, 233)",15
1395,94772,316207,316207,1979-11-07 00:00:00,2002,83/nm0543383_rm3778121216_1978-11-6_2002.jpg,0.0,Taryn Manning,2.3264880116046704,,"(282, 283)",23
1960,58172,192095,192095,1971-01-01 00:00:00,2002,97/nm0307497_rm1414896384_1970-0-0_2002.jpg,,Alex Garland,5.929885727059405,,"(205, 204)",31
2521,96178,321208,321208,1956-04-06 00:00:00,2014,64/nm0740264_rm3939359488_1955-4-6_2014.jpg,1.0,Michael Rooker,2.455338393106836,,"(500, 500)",58
2390,18003,61229,61229,1955-10-24 00:00:00,2012,87/nm0000487_rm2175052288_1954-10-23_2012.jpg,1.0,Ang Lee,4.775250254323114,,"(500, 500)",57
1522,136458,460120,460120,1981-07-04 00:00:00,2005,74/nm0998074_rm994683136_1980-7-3_2005.jpg,0.0,Shoshannah Stern,4.2995204089703085,,"(500, 500)",24
1163,60265,199415,199415,1982-04-20 00:00:00,2004,32/nm1503432_rm3848444672_1981-4-19_2004.jpg,0.0,Catalina Sandino Moreno,4.474360617631366,,"(160, 159)",22
1269,87552,292189,292189,1979-07-13 00:00:00,2001,42/nm0735442_rm2719259136_1978-7-12_2001.jpg,0.0,Michelle Rodriguez,5.330410102568262,,"(248, 248)",22
444,80569,267637,267637,1991-04-10 00:00:00,2008,76/nm0829576_rm3947400960_1990-4-9_2008.jpg,0.0,Kristen Stewart,5.524214379850691,,"(271, 271)",17
3584,761,2673,2673,1936-12-01 00:00:00,2003,95/nm0000095_rm4163213824_1935-12-1_2003.jpg,1.0,Woody Allen,3.262915485134809,,"(331, 330)",67
3144,71776,236793,236793,1950-06-28 00:00:00,2013,56/nm0911056_rm679321856_1949-6-27_2013.jpg,,Vera Wang,4.432271750851377,,"(500, 500)",63
2671,14197,47850,47850,1948-03-19 00:00:00,2007,35/nm0000335_rm337680128_1947-3-19_2007.jpg,0.0,Glenn Close,2.2603467899270138,,"(241, 242)",59
1359,104630,349631,349631,1986-05-29 00:00:00,2009,47/nm1659547_rm1653574656_1985-5-28_2009.jpg,0.0,Carey Mulligan,5.077677825304063,,"(277, 277)",23
825,132981,449058,449058,1982-03-02 00:00:00,2001,20/nm0492220_rm3573324544_1981-3-1_2001.jpg,1.0,Adam LaVorgna,3.335477074137442,,"(72, 71)",19
3765,78948,261911,261911,1942-11-24 00:00:00,2012,59/nm0626259_rm3597643008_1941-11-23_2012.jpg,1.0,Franco Nero,2.8382018563824563,,"(401, 400)",70
1177,60100,198913,198913,1987-05-14 00:00:00,2009,55/nm1500155_rm582782464_1986-5-13_2009.jpg,1.0,Robert Pattinson,4.475971395429523,,"(363, 364)",22
1406,97169,324313,324313,1978-03-04 00:00:00,2001,01/nm0842001_rm620600064_1977-3-3_2001.jpg,0.0,Barret Swatek,5.164677558067706,,"(273, 272)",23
3886,38323,130287,130287,1936-03-22 00:00:00,2009,26/nm0001826_rm2333642496_1935-3-22_2009.jpg,1.0,M. Emmet Walsh,2.564293754466382,,"(272, 272)",73
2259,63041,208501,208501,1916-12-07 00:00:00,1966,19/nm0908919_rm724537088_1915-12-7_1966.jpg,1.0,Eli Wallach,3.413684549048773,,"(138, 139)",50
2384,6125,20834,20834,1955-03-02 00:00:00,2012,65/nm0000165_rm2517608704_1954-3-1_2012.jpg,1.0,Ron Howard,3.579589968784159,,"(500, 500)",57
1401,131080,442496,442496,1980-03-25 00:00:00,2003,55/nm1195855_rm472750592_1979-3-25_2003.jpg,1.0,Lee Pace,3.774090982858607,,"(265, 265)",23
987,104783,350242,350242,1993-07-09 00:00:00,2013,37/nm3650037_rm2833163008_1992-7-8_2013.jpg,0.0,Sky Ferreira,4.45904772810094,,"(201, 201)",20
3369,56839,187202,187202,1948-07-02 00:00:00,2013,70/nm0202970_rm1754046976_1947-7-2_2013.jpg,1.0,Larry David,4.773394512565901,,"(500, 500)",65
3065,37049,125678,125678,1935-02-14 00:00:00,1997,19/nm0001719_rm2381814528_1934-2-13_1997.jpg,1.0,George Segal,2.8745097018300028,,"(272, 272)",62
1047,75817,251408,251408,1991-08-16 00:00:00,2012,69/nm2225369_rm1586214656_1990-8-15_2012.jpg,0.0,Jennifer Lawrence,3.064754964859009,,"(500, 500)",21
1786,125191,421218,421218,1982-02-18 00:00:00,2009,96/nm0385296_rm1140690432_1981-2-17_2009.jpg,0.0,Paris Hilton,2.2406486247781245,,"(70, 70)",27
3202,88357,294828,294828,1948-12-17 00:00:00,2011,71/nm0836071_rm1120121344_1947-12-17_2011.jpg,1.0,Wes Studi,4.29068320066329,,"(500, 500)",63
2841,26802,90892,90892,1948-07-03 00:00:00,2008,90/nm0000990_rm177968896_1947-7-3_2008.jpg,0.0,Betty Buckley,4.202753343187227,,"(211, 211)",60
2750,98169,327818,327818,1946-11-13 00:00:00,2006,18/nm0949918_rm900306944_1945-11-12_2006.jpg,1.0,Neil Young,3.728979519933877,,"(219, 219)",60
2165,12677,42718,42718,1959-04-04 00:00:00,2007,85/nm0000285_rm1391237888_1958-4-3_2007.jpg,1.0,Alec Baldwin,5.361411810980753,,"(160, 160)",48
3078,126422,425499,425499,1946-12-25 00:00:00,2008,92/nm0583292_rm3406927616_1945-12-24_2008.jpg,1.0,Nicholas Meyer,4.688172890788606,,"(225, 224)",62
189,43906,146768,146768,1975-09-30 00:00:00,1989,50/nm0004850_rm571182592_1974-9-29_1989.jpg,1.0,Alexis Cruz,3.568640246892401,,"(500, 500)",14
1784,130885,441906,441906,1977-03-18 00:00:00,2004,90/nm0199590_rm1728944640_1976-3-17_2004.jpg,0.0,Brittany Daniel,2.4352990463000084,,"(74, 75)",27
3681,26927,91301,91301,1941-03-27 00:00:00,2009,01/nm0001001_rm487492864_1940-3-26_2009.jpg,1.0,James Caan,3.5436652414236933,,"(121, 121)",68
3488,28847,98094,98094,1935-12-10 00:00:00,2001,32/nm0001132_rm4169445376_1934-12-9_2001.jpg,0.0,Judi Dench,2.9693365359085724,,"(349, 349)",66
684,102299,342214,342214,1991-02-12 00:00:00,2009,63/nm0452963_rm2758181376_1990-2-11_2009.jpg,0.0,Q'orianka Kilcher,2.538334488066517,,"(348, 348)",18
1290,37647,127815,127815,1980-12-05 00:00:00,2003,63/nm0001763_rm3870267392_1979-12-5_2003.jpg,1.0,Nick Stahl,2.6362832337145337,,"(77, 78)",23
301,87265,291145,291145,1992-02-11 00:00:00,2007,75/nm0731075_rm232823040_1991-2-10_2007.jpg,0.0,Emma Roberts,5.880325913394099,,"(233, 233)",15
1721,61996,205080,205080,1978-11-19 00:00:00,2005,14/nm0707214_rm1198823680_1977-11-18_2005.jpg,0.0,Miranda Raison,2.212399473562618,,"(179, 179)",27
1233,90084,300463,300463,1988-07-06 00:00:00,2010,05/nm0042305_rm2928983040_1987-7-6_2010.jpg,0.0,Sophie Auster,5.375239945179855,,"(500, 500)",22
3836,128156,432147,432147,1925-12-26 00:00:00,1996,45/nm0785245_rm1254330880_1924-12-25_1996.jpg,1.0,Rod Serling,3.829497543320949,,"(436, 435)",71
2485,17452,59349,59349,1937-05-18 00:00:00,1995,54/nm0000454_rm1815973376_1936-5-17_1995.jpg,1.0,Dennis Hopper,2.309994874873925,,"(500, 500)",58
1582,74349,245897,245897,1979-01-16 00:00:00,2004,55/nm0128655_rm1988728576_1978-1-15_2004.jpg,1.0,Eddie Cahill,3.10960802496416,,"(86, 87)",25
1976,5761,19738,19738,1967-09-03 00:00:00,1998,61/nm0000161_rm1705351168_1966-9-2_1998.jpg,0.0,Salma Hayek,3.345119607500678,,"(72, 72)",31
376,94491,315457,315457,1985-11-22 00:00:00,2001,41/nm0540441_rm125082368_1984-11-21_2001.jpg,0.0,Jena Malone,4.866612573006035,,"(294, 294)",16
2022,45417,151527,151527,1973-04-18 00:00:00,2006,50/nm0004950_rm544840192_1972-4-17_2006.jpg,0.0,Jennifer Garner,5.441657479860873,,"(325, 325)",33
3518,26782,90831,90831,1944-09-21 00:00:00,2010,88/nm0000988_rm302547712_1943-9-21_2010.jpg,,Jerry Bruckheimer,4.393225816375333,,"(361, 360)",66
2441,135972,458581,458581,1947-10-11 00:00:00,2005,65/nm0893965_rm617121280_1946-10-10_2005.jpg,1.0,Ben Vereen,2.123690830718379,,"(117, 117)",58
649,49779,164956,164956,1982-01-23 00:00:00,2000,38/nm0005238_rm4147354368_1981-1-22_2000.jpg,0.0,Beverley Mitchell,3.2347633386137407,,"(70, 70)",18
3296,37053,125698,125698,1935-02-14 00:00:00,1999,19/nm0001719_rm3769276416_1934-2-13_1999.jpg,1.0,George Segal,3.11631226161179,,"(165, 164)",64
21,91888,306321,306321,1988-09-28 00:00:00,1992,81/nm0240381_rm1026398720_1987-9-28_1992.jpg,0.0,Hilary Duff,4.55507927053316,,"(173, 173)",4
2935,71681,236498,236498,1942-02-01 00:00:00,2003,55/nm0910055_rm2751637248_1941-1-31_2003.jpg,0.0,Jessica Walter,4.006549077599661,,"(500, 500)",61
3005,56853,187258,187258,1948-07-02 00:00:00,2009,70/nm0202970_rm4016081664_1947-7-2_2009.jpg,1.0,Larry David,2.3067694918404658,,"(125, 125)",61
2416,28696,97601,97601,1945-02-22 00:00:00,2002,29/nm0001129_rm1837537536_1944-2-22_2002.jpg,1.0,Jonathan Demme,3.213930920320712,,"(113, 112)",57
2971,89614,299052,299052,1948-08-20 00:00:00,2009,03/nm0936403_rm610766336_1947-8-20_2009.jpg,1.0,Ray Wise,3.282112274895936,,"(226, 226)",61
1137,74650,246892,246892,1988-05-13 00:00:00,2009,38/nm2127038_rm3315631616_1987-5-13_2009.jpg,0.0,Candice King,3.5627921522323325,,"(213, 213)",21
3303,93794,313111,313111,1941-05-16 00:00:00,2005,77/nm0443577_rm1794414592_1940-5-15_2005.jpg,0.0,Lainie Kazan,3.834201539181994,,"(235, 235)",64
2596,31005,104990,104990,1952-09-02 00:00:00,2011,19/nm0001319_rm1073394432_1951-9-2_2011.jpg,1.0,Mark Harmon,3.726573485443077,,"(124, 125)",59
1525,64811,214182,214182,1989-12-08 00:00:00,2014,61/nm0115161_rm601211136_1988-12-7_2014.jpg,0.0,Emily Browning,3.039310635703504,,"(500, 500)",25
2220,35810,121167,121167,1961-01-12 00:00:00,2010,24/nm0001624_rm2479144192_1960-1-12_2010.jpg,1.0,Oliver Platt,5.037333975293676,,"(500, 500)",49
2437,78920,261774,261774,1956-07-07 00:00:00,2014,47/nm0625747_rm3978940672_1955-7-7_2014.jpg,,Stanley Nelson,3.9799218535390457,,"(500, 500)",58
3854,33009,111747,111747,1939-01-02 00:00:00,2010,49/nm0001449_rm2282127616_1938-1-1_2010.jpg,1.0,Frank Langella,4.812064161111412,,"(296, 296)",71
687,128026,431454,431454,1981-01-18 00:00:00,1999,81/nm0781981_rm1929305344_1980-1-18_1999.jpg,1.0,Jason Segel,3.177525445070392,,"(500, 500)",18
222,94569,315611,315611,1985-11-22 00:00:00,2000,41/nm0540441_rm4009925120_1984-11-21_2000.jpg,0.0,Jena Malone,4.857753557503815,,"(359, 365)",15
699,6506,22133,22133,1969-04-20 00:00:00,1987,71/nm0000171_rm1069735168_1968-4-19_1987.jpg,0.0,Ashley Judd,4.545787045604001,,"(500, 500)",18
3336,70421,232148,232148,1947-10-28 00:00:00,2011,45/nm0718645_rm2211415296_1946-10-27_2011.jpg,1.0,Ivan Reitman,2.225819573460447,,"(460, 460)",64
1298,71169,234610,234610,1989-03-28 00:00:00,2012,59/nm0814259_rm590395136_1988-3-27_2012.jpg,0.0,Brenda Song,5.661527081259714,,"(501, 501)",23
3409,25337,85887,85887,1946-08-17 00:00:00,2011,37/nm0000837_rm1281669888_1945-8-16_2011.jpg,1.0,Bob Balaban,2.459321162315744,,"(500, 500)",65
1743,3472,11829,11829,1980-04-12 00:00:00,2007,32/nm0000132_rm377588992_1979-4-12_2007.jpg,0.0,Claire Danes,2.898944809851648,,"(263, 264)",27
1821,80985,269079,269079,1981-01-07 00:00:00,2009,66/nm0923266_rm1566427392_1980-1-7_2009.jpg,0.0,Merritt Wever,4.51906073749347,,"(342, 342)",28
3747,21330,72654,72654,1938-01-31 00:00:00,2007,03/nm0000603_rm3813120512_1937-1-30_2007.jpg,0.0,Vanessa Redgrave,4.199236834721402,,"(275, 275)",69
440,84152,280098,280098,1986-01-01 00:00:00,2003,13/nm4237013_rm769310208_1985-0-0_2003.jpg,,Ashley Hebert,2.5049961503135254,,"(111, 111)",17
724,91315,304476,304476,1989-06-08 00:00:00,2008,18/nm0148418_rm1420923904_1988-6-7_2008.jpg,1.0,Michael Cera,4.007777176682128,,"(154, 154)",19
3178,114000,381721,381721,1945-11-24 00:00:00,2008,12/nm0864812_rm321293056_1944-11-23_2008.jpg,1.0,James Toback,3.540133676531709,,"(500, 500)",63
2588,19911,67472,67472,1953-06-08 00:00:00,2012,53/nm0000553_rm1594075392_1952-6-7_2012.jpg,1.0,Liam Neeson,3.2591476080933948,,"(282, 283)",59
2597,65059,214883,214883,1945-11-03 00:00:00,2004,54/nm0119354_rm141138432_1944-11-2_2004.jpg,1.0,Michael Buffer,4.510419285861039,,"(280, 280)",59
488,79346,263156,263156,1991-05-18 00:00:00,2008,79/nm1628079_rm3500381696_1990-5-17_2008.jpg,0.0,Leven Rambin,4.585268167643019,,"(241, 240)",17
1240,86900,289976,289976,1987-10-04 00:00:00,2009,91/nm0636991_rm1205110784_1986-10-3_2009.jpg,1.0,Tamar Novas,2.2756524236055102,,"(206, 206)",22
3789,23817,81210,81210,1939-12-30 00:00:00,2009,85/nm0000685_rm64587776_1938-12-29_2009.jpg,1.0,Jon Voight,3.868994335411863,,"(146, 145)",70
3477,18464,62802,62802,1939-10-23 00:00:00,2005,02/nm0000502_rm3578042880_1938-10-22_2005.jpg,1.0,Christopher Lloyd,4.15076331438697,,"(121, 120)",66
2829,64818,214204,214204,1945-10-09 00:00:00,2005,10/nm0115310_rm2074908672_1944-10-8_2005.jpg,1.0,William Broyles Jr.,3.5065784937132705,,"(146, 145)",60
1084,103837,347131,347131,1993-03-11 00:00:00,2014,89/nm0652089_rm1389937152_1992-3-10_2014.jpg,0.0,Emily Osment,3.247256393006808,,"(183, 184)",21
1560,71487,235657,235657,1987-11-07 00:00:00,2012,88/nm1813088_rm505329408_1986-11-6_2012.jpg,0.0,Katie Leclerc,5.609185858020117,,"(500, 500)",25
1912,61157,202245,202245,1975-11-15 00:00:00,2005,78/nm0608378_rm3956119552_1974-11-14_2005.jpg,1.0,David Moscow,4.31937507711022,,"(317, 317)",30
1445,66878,220640,220640,1981-06-25 00:00:00,2005,68/nm1310368_rm2062850048_1980-6-24_2005.jpg,0.0,Minka Kelly,4.802229406650555,,"(276, 276)",24
2328,28620,97379,97379,1957-03-14 00:00:00,2014,27/nm0001127_rm1520091136_1956-3-13_2014.jpg,0.0,Dana Delany,3.932103598478554,,"(325, 325)",57
2433,96207,321270,321270,1952-11-17 00:00:00,2010,35/nm0740535_rm1701821184_1951-11-17_2010.jpg,1.0,Stephen Root,2.041905424085442,,"(226, 226)",58
750,77979,258680,258680,1991-04-19 00:00:00,2010,80/nm1429380_rm3786772224_1990-4-18_2010.jpg,0.0,Britt Robertson,3.590862770969537,,"(173, 173)",19
621,133517,450724,450724,1981-11-10 00:00:00,1999,73/nm0591373_rm1896848128_1980-11-9_1999.jpg,0.0,Vanessa Lachey,4.511005718420318,,"(87, 87)",18
1985,12014,40298,40298,1970-04-26 00:00:00,2001,50/nm0000250_rm975345664_1969-4-25_2001.jpg,0.0,Renée Zellweger,3.348314581260208,,"(234, 235)",31
1758,98706,329873,329873,1983-04-10 00:00:00,2010,31/nm0059431_rm168329984_1982-4-9_2010.jpg,1.0,Jay Baruchel,4.425328627087959,,"(262, 262)",27
1138,65089,214948,214948,1983-05-29 00:00:00,2004,68/nm1111968_rm545822720_1982-5-28_2004.jpg,0.0,Alexa Davalos,4.546381712257494,,"(199, 199)",21
337,114556,383469,383469,1993-05-05 00:00:00,2009,82/nm3966682_rm1280748800_1992-5-4_2009.jpg,0.0,Grace Phipps,2.918979824300464,,"(139, 138)",16
3922,51496,170134,170134,1926-11-05 00:00:00,2001,68/nm0005368_rm1026595584_1925-11-4_2001.jpg,0.0,Doris Roberts,5.3041923721302044,,"(236, 236)",75
3820,89137,297514,297514,1943-06-21 00:00:00,2014,92/nm0933092_rm1991372800_1942-6-20_2014.jpg,1.0,Brian Wilson,4.300718715056981,,"(500, 500)",71
696,67745,223538,223538,1993-07-23 00:00:00,2011,25/nm1411125_rm4032544256_1992-7-22_2011.jpg,0.0,Selena Gomez,4.015141277652235,,"(325, 325)",18
1294,122524,412211,412211,1987-05-17 00:00:00,2010,71/nm1083271_rm1522776832_1986-5-16_2010.jpg,0.0,Megan Fox,2.875585897078026,,"(192, 192)",23
1741,63920,211409,211409,1976-11-17 00:00:00,2003,12/nm1011812_rm3824922368_1975-11-17_2003.jpg,0.0,Diane Neal,2.202764789348144,,"(183, 184)",27
2409,28652,97464,97464,1957-03-14 00:00:00,2014,27/nm0001127_rm3283995904_1956-3-13_2014.jpg,0.0,Dana Delany,4.933117569543493,,"(500, 500)",57
89,97998,327294,327294,1990-03-12 00:00:00,2004,38/nm0947338_rm1209710592_1989-3-11_2004.jpg,1.0,Anton Yelchin,4.485484886377141,,"(500, 500)",14
1110,112354,375983,375983,1984-12-15 00:00:00,2005,32/nm2569832_rm1337238016_1983-12-15_2005.jpg,0.0,Camilla Luddington,3.7121876289404767,,"(222, 221)",21
599,68066,224552,224552,1993-05-05 00:00:00,2011,97/nm2413197_rm2065867008_1992-5-4_2011.jpg,0.0,Ashley Rickards,3.3049889216222885,,"(400, 401)",18
3361,19504,66038,66038,1946-12-02 00:00:00,2010,41/nm0000541_rm2620687104_1945-12-1_2010.jpg,0.0,Bette Midler,3.6903686450191184,,"(500, 500)",64
674,120452,404967,404967,1996-04-23 00:00:00,2014,82/nm4676882_rm3541487360_1995-4-23_2014.jpg,0.0,Gigi Hadid,5.858048778397322,,"(500, 500)",18
2904,115384,386605,386605,1943-11-25 00:00:00,2004,62/nm0175262_rm2128780032_1942-11-24_2004.jpg,1.0,Billy Connolly,3.89091900108808,,"(228, 228)",61
3630,186,668,668,1935-09-21 00:00:00,2002,47/nm0000047_rm680237056_1934-9-20_2002.jpg,0.0,Sophia Loren,3.096442605537631,,"(71, 72)",67
1937,113598,380201,380201,1979-01-06 00:00:00,2009,88/nm1760388_rm111065856_1978-1-5_2009.jpg,0.0,America Olivo,3.135326449266662,,"(500, 500)",30
1672,46676,155828,155828,1980-04-19 00:00:00,2006,28/nm0005028_rm3507591168_1979-4-19_2006.jpg,0.0,Kate Hudson,2.48029804572489,,"(308, 308)",26
3081,134917,454840,454840,1931-12-14 00:00:00,1993,64/nm0698764_rm1780977152_1930-12-13_1993.jpg,1.0,Robert Prosky,3.2409470399865024,,"(500, 500)",62
2155,63400,209755,209755,1966-03-10 00:00:00,2014,72/nm0010172_rm799995904_1965-3-9_2014.jpg,1.0,Carlos Acosta-Milian,3.087672205680581,,"(500, 500)",48
2096,111925,374655,374655,1960-02-17 00:00:00,2006,01/nm0568501_rm3720385792_1959-2-16_2006.jpg,1.0,John McEnroe,2.1714357307017345,,"(134, 134)",46
2318,81224,270012,270012,1955-09-14 00:00:00,2012,86/nm0926086_rm2227022848_1954-9-13_2012.jpg,1.0,Isiah Whitlock Jr.,4.040608413981248,,"(500, 500)",57
351,70009,230784,230784,1995-11-11 00:00:00,2011,13/nm3614913_rm3966416384_1994-11-10_2011.jpg,0.0,Zoey Deutch,4.364555555032483,,"(500, 500)",16
2348,22682,77623,77623,1950-01-27 00:00:00,2007,57/nm0000657_rm2958071808_1949-1-26_2007.jpg,1.0,David Strathairn,3.615882027421542,,"(207, 207)",57
3019,37442,127152,127152,1935-12-29 00:00:00,1997,49/nm0001749_rm551655680_1934-12-28_1997.jpg,0.0,Maggie Smith,2.831884467734921,,"(330, 330)",62
3752,26568,89993,89993,1942-12-10 00:00:00,2011,77/nm0000977_rm1020244736_1941-12-9_2011.jpg,1.0,Beau Bridges,4.137897857028362,,"(500, 500)",69
540,65855,217442,217442,1993-02-11 00:00:00,2010,24/nm1210124_rm3465645824_1992-2-11_2010.jpg,1.0,Taylor Lautner,5.776749328208306,,"(261, 261)",17
3784,36497,123556,123556,1934-06-09 00:00:00,2004,72/nm0001672_rm701205248_1933-6-8_2004.jpg,0.0,Joan Rivers,2.970397249321981,,"(246, 247)",70
1618,12090,40545,40545,1973-08-16 00:00:00,1999,55/nm0000255_rm3512571904_1972-8-15_1999.jpg,1.0,Ben Affleck,2.318269457869236,,"(200, 200)",26
1280,106035,354617,354617,1990-03-01 00:00:00,2012,02/nm2854802_rm3878136064_1989-2-28_2012.jpg,0.0,Angelababy,4.13939206683281,,"(500, 501)",22
2362,11647,38908,38908,1952-07-21 00:00:00,2009,45/nm0000245_rm1070894592_1951-7-21_2009.jpg,1.0,Robin Williams,2.9957630266025346,,"(332, 332)",57
1109,78782,261253,261253,1988-02-02 00:00:00,2009,87/nm3529987_rm1600436992_1987-2-1_2009.jpg,0.0,Heather Morris,5.131992155393653,,"(500, 500)",21
3760,111636,373574,373574,1934-09-20 00:00:00,2003,24/nm0564724_rm4237275648_1933-9-19_2003.jpg,1.0,David McCallum,2.5391036637310416,,"(500, 500)",69
1715,129383,436306,436306,1984-04-08 00:00:00,2010,27/nm1984227_rm3067184128_1983-4-8_2010.jpg,0.0,Serena Reeder,4.237689268050722,,"(165, 165)",26
